interaction_id	source_key	source_type	pmid	doi	assay_type	bacterium	strain	bacterial_accession	phage	phage_accession	reference_host	raw_eop	eop_relation	eop_value	eop_class	susceptibility_label	plaque_result	anti_crispr_status	anti_crispr_genes	crispr_interference_evidence	other_defense_evidence	experimental_conditions	curation_status	curation_confidence	notes
abdelhadi2021_s_typhimurium_st_4_host_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_4_host		vB_STS_3		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_7_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_7		vB_STS_1		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_7_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_7		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_7_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_7		vB_STS_3		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_9_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_9		vB_STS_1		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_9_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_9		vB_STM_2		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_9_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_9		vB_STS_3		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_14_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_14		vB_STS_1		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_14_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_14		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_14_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_14		vB_STS_3		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_16_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_16		vB_STS_1		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_16_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_16		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_16_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_16		vB_STS_3		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_19_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_19		vB_STS_1		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_19_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_19		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_19_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_19		vB_STS_3		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_21_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_21		vB_STS_1		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_21_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_21		vB_STM_2		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_21_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_21		vB_STS_3		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_22_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_22		vB_STS_1		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_22_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_22		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_22_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_22		vB_STS_3		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_27_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_27		vB_STS_1		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_27_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_27		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_27_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_27		vB_STS_3		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_30_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_30		vB_STS_1		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_30_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_30		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_30_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_30		vB_STS_3		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_33_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_33		vB_STS_1		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_33_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_33		vB_STM_2		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_33_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_33		vB_STS_3		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_35_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_35		vB_STS_1		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_35_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_35		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_35_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_35		vB_STS_3		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_36_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_36		vB_STS_1		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_36_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_36		vB_STM_2		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_36_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_36		vB_STS_3		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_37_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_37		vB_STS_1		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_37_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_37		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_37_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_37		vB_STS_3		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_38_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_38		vB_STS_1		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_38_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_38		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_38_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_38		vB_STS_3		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_41_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_41		vB_STS_1		reported source reference host	L; 0.001-0.1	range		low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_41_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_41		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_41_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_41		vB_STS_3		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_43_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_43		vB_STS_1		reported source reference host	L; 0.001-0.1	range		low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_43_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_43		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_43_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_43		vB_STS_3		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_45_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_45		vB_STS_1		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_45_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_45		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_45_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_45		vB_STS_3		reported source reference host	L; 0.001-0.1	range		low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_47_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_47		vB_STS_1		reported source reference host	L; 0.001-0.1	range		low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_47_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_47		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_47_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_47		vB_STS_3		reported source reference host	L; 0.001-0.1	range		low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_49_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_49		vB_STS_1		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_49_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_49		vB_STM_2		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_49_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_49		vB_STS_3		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_53_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_53		vB_STS_1		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_53_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_53		vB_STM_2		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_53_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_53		vB_STS_3		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_55_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_55		vB_STS_1		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_55_vb_stm_2_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_55		vB_STM_2		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_55_vb_sts_3_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_55		vB_STS_3		reported source reference host	N; inefficient	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
abdelhadi2021_s_typhimurium_st_56_vb_sts_1_eop	Abdelhadi2021_STM2	paper		10.3390/su132111602	eop	Salmonella enterica	S_Typhimurium_ST_56		vB_STS_1		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 spot test and EOP categories; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N inefficient.	curated	high	Imported from Table 2 category matrix.
